su_id,std_dem,avg_plan_c,std_plan_c,avg_prof_c,std_prof_c,dis2river,land cover,dis2faults,avg_slope,std_slope,lithology,medi_aspec
206,122.9440079,30.89678764,19.89579773,9.331986427,5.693776608,4237.700508,3,2375.380824,22.26927567,9.062259674,4,97.69605255
207,143.9712219,32.73707962,23.82363701,9.162449837,5.212021351,3488.453082,3,3154.834443,24.32728958,9.711153984,4,69.11842346
208,139.3158875,25.00152588,15.93113995,6.324392319,3.433100224,5529.819939,3,25609.68742,20.89608192,6.771542072,4,75.00492096
209,184.1380005,27.71542168,17.91251564,9.524842262,6.010926247,2161.619679,3,25947.38747,27.57567978,9.149131775,4,207.1811218
210,89.76371002,29.2603817,15.75441456,6.294948578,3.778165817,1528.564204,3,36110.86719,15.48744869,5.715586185,4,118.3007584
211,146.3704987,44.1428566,28.06223106,10.75853348,6.746237755,41.4858539,1,32740.40355,30.95559883,9.231164932,4,54.29330826
212,102.2773666,22.21430588,18.70247841,9.794410706,6.247833252,1049.652819,3,29348.11114,27.32445335,11.16362858,4,184.7579041
213,119.8430405,27.94130707,14.0583477,6.724046707,4.403864861,1900.53332,3,28489.45996,26.51961708,2.547321796,4,210.3236084
214,80.65381622,43.56052017,26.25961113,9.621224403,5.427005291,347.0639426,3,17383.15998,26.19692612,10.6171217,4,25.55641174
215,178.8081665,33.69333649,18.79084015,12.83595657,7.768807411,3999.15835,3,11730.26929,30.18168449,10.96190643,4,143.7197418
216,120.8890457,27.5315876,16.25420952,9.633910179,5.949641705,3590.877137,1,28068.86951,30.13891602,7.924551487,4,232.8444214
217,105.1448441,41.56830978,24.79374504,9.847803116,6.891336441,266.04815,3,34308.6606,23.99288559,12.9991827,4,310.7578125
218,41.05383682,48.55624008,27.81788254,11.33302975,5.386124134,436.640596,3,17594.37148,26.67770576,8.132908821,4,173.9163971
219,44.01895523,51.20914459,28.92987823,9.037432671,4.875153065,309.7514049,3,16902.2729,19.40743828,8.542469025,4,28.61045837
220,187.5498962,28.22065544,20.03399277,9.185077667,5.559687138,1127.58576,3,17278.57659,26.26554108,7.79789114,4,69.88423157
221,83.59502411,31.00967216,21.086483,5.611254692,3.103801012,563.6380249,3,4673.307373,15.16405964,5.61211729,2,49.88180542
222,105.9720688,47.36221695,25.89689636,6.378719807,3.679503918,498.8794478,3,4592.923839,13.28467083,5.597919464,2,37.50414276
223,137.3913269,36.81825256,27.27802086,9.157178879,5.468728542,4083.205675,3,2574.34829,22.99423599,8.663625717,4,275.2422485
224,136.6302032,28.08253479,17.16244698,8.050278664,4.444380283,3175.695632,3,25562.76591,22.31183624,6.797079563,4,193.0500183
225,122.7688522,21.61028671,13.40032864,7.835793972,4.17466116,2715.602881,3,34064.45701,21.95933342,6.899236202,4,96.58194733
226,118.5265121,28.15506935,19.4851265,11.16089344,7.204999924,544.8170608,3,35175.61136,32.23037338,13.8619976,4,147.9074097
227,59.37770462,49.76758194,28.24802589,8.541205406,4.845366001,171.3979661,3,16108.34298,18.39623451,7.888930798,4,29.62374878
228,203.7243347,30.10969353,15.84708309,9.857522011,5.128912449,4018.602723,3,11353.90649,26.6507988,8.410206795,4,135.2628174
229,58.42232132,33.26702499,22.48137665,10.94007206,7.776603222,807.3693979,1,34353.62187,29.80792427,9.405437469,4,80.3624649
230,116.4834747,29.75344086,16.80339813,9.565823555,5.554177284,3607.208241,1,27300.75699,27.16700554,8.078303337,4,181.2875061
231,140.7801819,27.23342896,14.98158169,8.17854023,4.447034836,5218.586445,3,25931.2611,23.76939392,8.210342407,4,165.7499695
232,111.3076096,24.24517059,14.45743465,6.127460957,3.440698385,4499.239567,3,26174.59649,21.60399628,6.1991539,4,120.2998428
233,239.5072479,30.26821709,17.1620121,10.60537815,6.449063301,2292.919843,3,27516.20799,29.46583939,11.61469269,4,188.7271729
234,13.93693733,41.48681259,17.56620789,9.248895645,3.560400963,3133.255451,3,34358.134,15.67656326,8.585429192,4,214.3803406
235,125.7435989,26.61726379,15.55047226,5.588111401,3.169453382,3923.072448,3,7954.850124,15.36066055,6.483145714,5,63.69954681
236,218.8462677,27.83629036,16.99317169,9.859101295,6.412889004,6657.378575,1,25612.16001,29.02500534,9.400934219,4,270.7848206
237,90.94107819,21.63415718,14.24651623,5.687610149,3.529602289,362.8512033,3,33489.86779,19.8850975,6.438967705,4,264.972229
238,44.67563629,26.66344261,22.25406265,12.60553646,7.008877277,439.562038,3,31168.45593,24.57198524,13.74108791,4,187.7556763
239,82.049263,23.41823769,18.33725166,7.803349495,4.681384563,633.3195061,3,30699.63813,16.6486721,8.322112083,4,181.5603333
240,70.85044861,33.39117813,18.16932297,9.265504837,4.645032406,1689.200626,3,23982.30578,23.977211,8.409869194,4,40.23635864
241,122.8114853,26.41080475,18.00094986,8.616711617,5.541210175,3063.571724,3,25041.58705,22.39826393,9.65298748,4,131.3661346
242,48.87388992,23.44020653,12.5676403,5.435256481,3.497656345,2610.438345,3,6642.2432,9.488285065,3.150663137,4,233.3387604
243,100.9155426,31.40636635,18.55641365,11.12045288,6.586269855,4520.182258,3,1229.273196,24.35360718,10.86410713,4,175.2363586
244,100.1501923,23.32895088,13.88182354,6.109119415,3.618217468,2989.577648,3,34750.05397,18.1088562,5.101579666,4,235.440155
245,159.230545,50.80319977,28.45326996,10.34244156,6.049512863,168.9837358,3,31974.1233,29.66465569,8.928390503,4,58.05524445
246,119.1534042,45.87483978,28.48239136,10.93562508,6.466349125,39.16846352,3,30744.64864,30.72820091,8.197675705,4,296.288269
247,95.47945404,24.56417084,15.81271648,7.079454899,3.928857088,2661.910955,3,27250.52078,21.05459213,7.367732048,4,233.8243103
248,91.19650269,27.87393761,15.19466496,5.161962509,3.148603201,2217.848067,3,6298.523344,14.49778461,8.532833099,2,220.2363586
249,65.88049316,34.66918945,19.15394783,11.72852421,6.272339344,4089.527095,3,136.9067794,22.91046524,10.37351418,2,147.4824829
250,125.0145416,28.2998085,18.51729393,8.891234398,5.054073811,3676.990032,1,27613.71126,29.06811333,7.477654934,4,252.5528107
251,54.82193375,66.23876953,22.40672302,14.1282568,9.032561302,238.7964922,3,31188.69699,30.29086685,10.745121,4,339.1714478
252,106.3069916,37.24684525,27.46577454,9.316606522,5.170170784,3002.832553,3,24592.9101,23.93007278,9.619402885,4,308.4421997
253,82.3582077,34.00789261,24.69672394,7.946796417,4.624204636,54.83085314,3,21196.18837,19.77008057,11.11834431,4,34.51373291
254,176.1060638,29.62437057,20.86491966,9.006341934,5.948867798,694.4077487,3,17842.43741,24.46563148,8.324603081,4,47.38594437
255,36.28316116,27.51764679,20.17634773,9.945687294,4.907984734,603.9364893,3,15210.16832,20.76095581,10.93286419,4,183.2704773
256,127.0940704,54.8016243,27.31788826,9.109989166,4.695982933,528.1156197,3,15959.88054,19.48621559,7.53398037,4,327.3080139
257,177.1446381,29.08279991,17.04828453,10.55655575,6.131939411,3666.251369,3,10967.30724,28.94807625,8.988668442,4,209.3577576
258,157.0091553,24.39805794,16.5951252,11.6925745,6.050999641,3287.490997,3,14200.60862,32.10090256,10.89674759,2,164.744873
259,106.1328735,48.12499619,23.23629189,17.73875999,8.842804909,3807.21743,3,28858.7044,36.11376953,13.43852043,4,294.3104858
260,19.13733864,35.41403198,18.73280716,9.71673584,4.915952206,418.3951283,3,19401.95642,11.3278389,7.406872272,4,166.361618
261,108.0194855,29.66812325,21.20750427,7.407938004,4.417409897,270.5105029,3,18172.9959,23.74585915,6.109613419,4,70.46334839
262,99.8898468,28.74782372,18.96509361,11.01062107,6.898903847,714.7283432,3,13987.76027,25.26846313,10.37997913,4,203.5145569
263,25.33480644,20.99870491,8.682134628,6.863398075,4.225983143,4642.104205,3,687.1492604,18.63242912,9.726941109,4,209.9315186
264,150.7334747,33.65877533,20.18876457,10.49916649,5.742146015,349.6974278,3,6226.530112,26.22818947,8.77736187,4,83.99923706
265,70.0432663,35.17612457,16.69937325,11.8109827,6.174405098,3376.378834,3,10438.50679,27.0153904,8.573104858,4,125.8376541
266,78.20948792,40.70493317,25.55620956,9.855664253,4.962769985,100.6323787,3,20756.68825,19.93280411,8.511583328,4,288.4349365
267,81.8556366,24.90622902,15.16565704,9.299509048,5.851769447,3711.7933,3,10828.92141,29.48303413,6.502775669,4,235.1246643
268,207.2990265,28.1244545,16.91022491,9.636786461,6.085617065,2212.273175,3,28155.255,27.51763916,9.709431648,4,251.5650482
269,119.7350464,28.96155357,16.36996841,10.89374256,6.28053093,3867.996284,1,26625.92657,27.89317322,8.760100365,4,151.301712
270,37.86138153,34.5602951,15.83492184,9.473093987,5.01364851,375.7489782,3,32541.60447,21.56494331,9.403166771,4,229.0450439
271,70.77611542,27.16308594,13.68733406,6.696306705,3.920859098,886.472737,3,32933.98896,22.60223961,4.75600481,4,260.3400879
272,86.07299042,36.27415085,19.4585743,16.37256622,8.093935966,480.6406702,3,36068.50891,33.14427567,13.80101967,4,246.9684448
273,147.6081238,29.53620338,21.00944519,8.431143761,5.195467949,579.3332463,3,30919.67505,25.06605721,7.396303654,4,277.8417053
274,66.11896515,49.7538147,27.76449394,11.02774429,6.171056747,1051.99318,3,22864.4623,24.85022926,9.299488068,4,34.87532806
275,37.2729454,54.18746567,26.34864998,9.314576149,5.478480339,287.2145558,3,15364.00258,17.93995857,8.754730225,4,151.5541382
276,47.41046143,24.55230522,17.60916519,6.826461315,4.226529121,2340.098817,3,1682.757303,16.50611115,5.860836506,2,266.423645
277,101.2948151,28.29086494,16.80240631,8.542152405,4.849010468,3086.545177,3,921.1940691,24.25568771,8.943720818,2,240.1161194
278,174.2130432,32.87000275,15.26165009,11.09739494,5.861443996,1864.790816,3,8891.012118,24.7739048,8.586906433,4,169.5395508
279,122.6023102,27.48464966,18.02987099,9.115005493,5.353178501,2420.089776,3,33445.84585,24.47616768,9.309318542,4,106.6069794
280,91.00926971,28.55109787,16.38843155,7.621018887,4.668131351,2905.270957,3,34036.62565,18.49565887,6.592850685,4,252.1213074
281,68.79485321,35.16358566,22.79261398,7.150438309,4.276041985,1250.21133,3,35847.07765,14.89773369,6.696488857,4,67.47943115
282,106.8257828,38.08898544,17.73532104,17.67191124,10.81586552,618.4879547,3,36106.36312,29.80933952,17.27526665,4,92.009552
283,49.87543106,27.79873848,20.81714058,7.685614109,3.949412346,815.1377645,3,22146.17338,25.26921844,6.982167244,4,292.380127
284,88.01609802,27.89762688,17.81110191,9.086578369,5.433837414,811.5240523,3,12889.97138,20.72935677,9.963378906,4,211.4669189
285,137.3386536,25.40457916,14.68311024,10.11724663,5.491821289,3869.672337,3,11949.48357,32.1134491,7.511225224,4,231.9173584
286,148.0747833,24.72717857,17.94047737,12.20624352,8.131237984,762.4960871,1,33994.07377,31.78165436,9.941500664,4,273.2787476
287,250.6424561,37.91084671,29.3008976,8.70158577,5.017283916,882.9484541,1,31229.4568,33.5877533,6.402669907,4,298.7797852
288,34.65567017,53.09007645,25.62260437,8.761076927,4.509037971,5125.069115,3,26200.88971,17.87949562,9.194019318,4,63.33000946
289,113.4682083,24.77717018,13.6328373,7.156541348,4.254127979,6564.888335,3,25766.6457,21.83776093,6.120105743,4,217.3331909
290,175.8730316,24.97366524,16.42916298,11.98700809,8.067193031,3264.146838,3,28366.91412,32.80402756,13.79537201,4,231.9092102
291,83.22688293,33.85587692,23.28443718,9.943493843,6.027899265,3087.222517,3,26897.58213,27.40364075,9.909523964,4,280.5973511
292,108.4384003,42.86965561,29.22768784,8.962809563,4.993674278,71.34476761,3,18615.4999,23.60426331,7.697949409,4,313.1812439
293,164.6664886,38.04790115,29.30468178,8.676374435,5.312935352,552.0835921,3,18101.13151,23.9425354,7.95552206,4,51.36714554
294,94.28858185,55.14430618,27.86439133,8.654945374,4.95911932,207.7911304,3,14872.91551,18.88403893,6.928256512,4,80.83765411
295,107.9222794,39.81940842,27.57499504,7.761413574,4.823406219,40.99397259,3,14395.80604,22.64719391,7.046278954,4,38.57125092
296,95.48804474,30.23477936,18.72577095,9.035180092,5.373592377,5705.547146,3,25995.25441,24.27078056,8.834085464,4,228.3018646
297,98.45954895,24.48288918,17.26322746,8.512631416,5.412446976,404.5231078,3,32081.08558,25.56093216,9.221346855,4,259.6377258
298,46.41117096,36.99092865,20.80098152,14.23399162,7.998803139,376.0829942,3,32438.72339,26.28900528,12.79292488,4,315
299,78.83851624,29.0028019,17.89431763,8.227957726,4.980500698,2723.263928,3,34672.60719,19.52492523,7.34700346,4,294.4439697
300,123.2657928,47.96136093,28.17243958,9.655262947,5.21541357,23.7085672,3,30294.271,28.33704948,8.327367783,4,50.94686127
301,107.2320251,38.538517,24.53103447,10.5019989,5.918972969,999.0449101,1,29115.19431,26.05638695,10.05627537,4,328.1725464
302,94.56272888,47.76673508,29.27358437,8.821288109,4.946362019,138.6701506,3,20194.14898,23.03905678,8.683712006,4,30.22544861
303,95.88758087,26.5103302,19.57901192,6.913325787,3.982645988,4968.418315,3,1493.504489,20.16943932,6.666996956,4,246.0054932
304,122.0841446,36.94923019,19.88747787,13.5425396,7.936905861,3366.600054,1,27948.17472,31.43247414,12.57791328,4,97.79685974
305,31.17638779,60.74219513,26.70540428,8.458817482,4.221588135,196.3355226,3,19374.56144,15.26651382,7.115692139,4,343.0724792
306,121.3173447,25.59933853,14.4920826,8.933821678,5.027131081,2666.888958,3,10286.95976,24.94865417,7.434943676,4,207.4342346
307,44.2091217,43.52104568,15.29429436,16.21762657,9.848836899,4426.250418,3,469.9231361,26.34242249,13.18417358,4,126.359436
308,59.40127182,40.7012291,15.76926517,8.442799568,5.593095303,4751.570463,3,815.2201364,17.22063065,9.467597961,4,250.7960205
309,162.0535583,30.05244446,16.1600914,10.40235806,5.743649006,3769.509473,3,12802.76033,25.50357056,9.098577499,4,91.74291992
310,109.5572662,38.31752777,22.16758728,11.05964279,6.232957363,455.4866997,1,32837.48954,26.25629997,9.092618942,4,96.16557312
311,143.8517303,26.87911606,15.68129826,9.195014,5.121617317,6717.010908,3,25522.76126,28.21520615,8.952672005,4,168.9675293
312,180.910553,21.02468491,15.13868523,7.68117857,5.223628998,3402.723875,3,30412.0192,26.71836662,7.235869408,4,86.15733337
313,124.542305,25.94955826,18.44149208,10.69880009,6.147628307,227.1919323,3,31598.26399,27.7426815,10.58792686,4,84.80557251
314,155.2261658,29.75187683,22.02687073,8.824367523,5.644009113,148.5515075,3,29911.703,27.50619507,7.698979378,4,54.46232224
315,107.8595428,53.85036087,28.40208435,10.69411659,6.373418808,1593.610937,3,28370.54286,26.43800163,7.718384743,4,308.7365112
316,101.6616135,34.82983398,24.30858231,8.792589188,5.152723789,1975.132399,3,27835.67524,20.73185539,8.920619965,8,55.9974823
317,89.81079102,30.16886902,19.96512604,11.13793945,6.73911953,3700.92199,3,13812.72069,27.89555168,9.101902962,4,287.2717285
318,158.2187195,28.84984398,16.15040588,10.07589912,6.088471413,1347.80127,3,18427.00494,30.45802116,8.223210335,2,257.4711914
319,188.6931152,27.47916031,17.22736931,10.41192818,6.472815037,2119.112121,3,33330.60486,27.69511604,9.231181145,4,121.827446
320,99.23588562,28.1568718,22.40828133,8.723370552,5.820320129,2593.314504,3,26603.96744,26.00199509,11.51418686,4,249.5504456
321,36.52080154,44.4478569,19.35961533,12.17491055,7.080518246,881.9412585,3,22362.97891,18.14663887,9.407361984,4,108.8625031
322,95.13660431,28.83492088,22.06213951,8.20344162,5.347628117,515.9623005,3,15600.24825,22.88350296,7.064752102,4,68.00886536
323,169.8361053,50.1885643,25.56714821,9.908867836,5.571350574,388.9726793,3,7104.738492,23.78575897,8.98108387,4,46.09365845
324,93.69776154,28.96837234,17.81563759,11.65793419,6.549126625,3372.775839,3,13357.2168,31.61462212,10.60171413,4,237.5747681
325,108.5163193,29.12894249,18.48080444,9.818955421,6.421865463,4086.641112,1,26551.74626,29.10912895,7.964771748,4,64.65382385
326,93.0160675,30.11227417,21.5361042,15.02819824,8.040931702,144.8670923,3,35743.08936,35.95106888,15.17588902,4,147.0970459
327,176.5177155,45.51013947,28.54034042,9.073148727,5.021878242,794.4989038,3,17558.51432,22.70557404,7.877783298,4,319.6199341
328,82.13711548,40.309021,26.41383171,7.51536417,4.191915035,4786.979352,3,892.7063579,17.81422424,6.219595909,4,275.3233643
329,7.913281918,47.89553833,20.31559753,7.482569218,3.831439972,1243.777342,3,7982.937575,8.14256382,5.354382038,4,190.222168
330,116.8229675,31.6051178,16.98394012,12.22363281,7.56047821,3898.793291,1,26882.53428,31.06308746,9.581726074,4,269.1046143
331,149.3634796,28.81010246,18.69338226,7.88301897,4.549705982,1058.781337,3,19145.75864,20.50502968,8.363351822,4,258.1579285
332,142.3478088,31.20938683,18.6802597,11.90728188,7.067947865,104.186518,3,6754.212909,26.95943642,10.65450478,4,81.25383759
333,105.924736,32.44631958,16.31210709,9.161149025,5.081188202,3923.543221,3,26738.95941,24.72585869,6.816411972,4,187.8417053
334,96.23825836,29.71984482,20.58820915,10.69339085,6.746797562,4483.130942,1,26393.11112,30.01852036,9.566285133,4,38.95590973
335,121.0066757,46.57222748,26.02510834,10.82828617,6.711379528,1184.593533,1,32756.76365,28.63119888,9.732215881,4,334.7988892
336,131.9199982,27.12010956,17.96879578,12.52266502,6.838991165,3114.532197,3,13729.92218,33.09597015,13.13671398,4,161.3843079
337,107.8854752,30.23955536,20.19917107,11.10268211,7.391307831,1.650706197,1,34914.28734,30.2202816,12.94552708,4,315
338,115.2472153,35.55851364,24.42809677,9.010386467,6.11453104,500.7998411,3,35226.32656,22.43146706,11.80082607,4,304.1499023
339,97.13074493,31.26895905,15.14683819,8.582143784,4.727364063,4259.091651,3,8454.136006,20.90694809,7.168123722,5,133.4507141
340,32.93982315,38.07311249,22.05978394,10.85332203,6.912815571,1969.431205,3,4638.669399,19.29548836,9.515931129,4,278.9726257
341,149.9015961,36.90328979,26.87795067,8.631318092,5.098891258,5741.006086,1,25567.20996,26.92017746,8.568294525,4,44.08056259
342,176.3615112,24.7530365,17.19521332,9.936698914,6.637031555,277.0548945,3,26575.12767,31.8466835,10.15900421,4,257.8223877
343,105.5562973,28.9043026,14.95681858,8.504261971,4.348620892,2455.143639,3,34159.51084,19.45222473,7.331182957,4,220.9143829
344,67.75305176,32.34576416,16.85113144,8.537063599,5.345908642,1878.272086,3,5980.539077,17.74274635,8.270618439,2,221.5861206
345,28.96129417,43.47363281,15.95354939,14.87727642,7.279500961,1102.755754,3,7860.582614,22.24059868,9.941908836,4,29.49142838
346,176.0606079,21.17194366,12.93577003,7.808743954,4.489962101,1843.865686,3,8688.491361,28.15360069,8.311834335,4,247.5500793
347,96.16307068,41.38513565,26.44482613,11.24161911,6.192306519,1567.574162,1,34368.4307,30.74912453,9.531710625,4,58.51579666
348,79.86582947,45.88960648,29.71166611,11.67232132,7.282371998,974.3275066,1,34565.61783,28.80589485,9.186231613,4,332.7918701
349,91.3728714,30.64383125,13.60072803,10.66310978,5.596279621,1934.831777,3,29036.92552,28.60080719,8.595962524,4,240.729248
350,127.067131,28.48822594,18.08406258,10.79197407,6.32478857,1593.36966,3,28193.07693,28.34809113,10.4832077,4,119.9315109
351,53.06671524,27.07311058,18.61830521,9.245130539,5.106041431,5056.799155,3,25924.17762,25.88064003,10.30715275,4,114.9325714
352,184.4368134,31.13141441,21.80384636,6.565089703,3.90149498,3985.014014,3,8657.858746,19.82657051,7.237136364,4,60.52410889
